Iteración,Source,Destination,Gbps,K_Path,GSNR_Direct,Direct_Feasible,Reg_Feasible,Reg_Count,Path_Reg,Path_Sequence,Node_9 De Julio,Node_Abasto,Node_Aguada Cecilio,Node_Algarrobo,Node_Alto Rio Senguer,Node_Aristobulo del Valle,Node_Arrecifes,Node_Arroyito,Node_Arroyito (Nqn),Node_Azopardo,Node_Azul,Node_Añatuya,Node_Bahia Blanca,Node_Bajo Caracoles,Node_Baradero,Node_Belen,Node_Bellavista,Node_Benavidez,Node_Bolivar,Node_Bragado,Node_Buta Ranquil,Node_CABA,Node_Caleta Olivia,Node_Campana,Node_Cap Juan Page,Node_Catamarca,Node_Catriel,Node_Cañada De Gomez,Node_Cañuelas,Node_Ceres,Node_Chacabuco,Node_Chascomus,Node_Chilecito,Node_Chivilcoy,Node_Choele Choel,Node_Choromoro,Node_Chos Malal,Node_Chucul,Node_Clorinda,Node_Colonia Las Heras,Node_Comodoro Rivadavia,Node_Concepcion,Node_Concepcion del Uruguay,Node_Concordia,Node_Cordoba,Node_Corralito,Node_Corrientes,Node_Dean Funes,Node_Dina Huapi,Node_Dolores,Node_El Calafate,Node_El Condor,Node_El Foyel,Node_Embarcacion,Node_Epuyen,Node_Esperanza (StaCruz),Node_Esquel,Node_Estacion Cullen,Node_Exaltacion de la Cruz,Node_Formosa,Node_Frias,Node_General Conesa,Node_General Roca,Node_Gobernador Gregores,Node_Goya,Node_Gral. Alvear,Node_Hernando,Node_Humahuaca,Node_Ituzaingo,Node_J. de San Martin,Node_Jaramillo,Node_Jardin America,Node_Jesus Maria,Node_Junin,Node_Junin de los Andes,Node_La Falda,Node_La Paz,Node_La Plata,Node_La Quiaca,Node_La Rioja,Node_Las Armas,Node_Las Lomitas,Node_Las Toninas,Node_Leones,Node_Lib Gral San Martin,Node_Luis Piedrabuena,Node_Lujan,Node_Malargue,Node_Manfredi,Node_Mar Del Plata,Node_Marcos Paz,Node_Mendoza,Node_Mercedes,Node_Neuquen,Node_Olavarria,Node_Parana,Node_Paso de Los Libres,Node_Patquia,Node_Pehuajo,Node_Pergamino,Node_Perito Moreno,Node_Peru,Node_Pico Truncado,Node_Picun Leufu,Node_Piedra del Aguila,Node_Pinamar,Node_Posadas,Node_Presidencia Roque Saenz Peña,Node_Puerto Iguazu,Node_Puerto Madryn,Node_Puerto San Julian,Node_Rafaela,Node_Rawson,Node_Resistencia,Node_Rio Colorado,Node_Rio Gallegos,Node_Rio Grande,Node_Rio Mayo,Node_Rosario,Node_Rufino,Node_Salta,Node_Salvador Mazza,Node_San Antonio De Areco,Node_San Antonio Oeste,Node_San Antonio de los Cobres,Node_San Carlos de Bariloche,Node_San Fabian,Node_San Francisco,Node_San Jose,Node_San Jose de Jachal,Node_San Jose de Metan,Node_San Juan,Node_San Luis,Node_San Marcos,Node_San Martin de los Andes,Node_San Miguel de Tucuman,Node_San Nicolas de los Arroyos,Node_San Pedro BsAs,Node_San Pedro Jujuy,Node_San Rafael,Node_San Salvador de Jujuy,Node_San Sebastian,Node_Santa Fe,Node_Santa Isabel,Node_Santa Maria,Node_Santa Rosa (LP),Node_Santa Rosa (Mza),Node_Santiago del Estero,Node_Sargento Vidal,Node_Serrezuela,Node_Sierra Grande,Node_Sunchales,Node_Tandil,Node_Tecka,Node_Tolhuin,Node_Tostado,Node_Trelew,Node_Trenque Lauquen,Node_Tres Arroyos,Node_Tres lagos,Node_Tunuyan,Node_Usuahia,Node_V. Mercedes,Node_Vedia,Node_Vera,Node_Victorica,Node_Viedma,Node_Villa La Angostura,Node_Villa Maria,Node_Villa Media Agua,Node_Villa Tulumaya,Node_Winifreda,Node_Zapala,Node_Zarate
3,San Pedro Jujuy,Puerto Madryn,400.0,2,9.262427535578105,False,False,35,San Pedro Jujuy - Embarcacion - Cap Juan Page - Las Lomitas - Formosa - Corrientes - Goya - La Paz - Parana - San Fabian - Rosario - Arrecifes - Benavidez - Abasto - Chascomus - Dolores - Las Armas - Mar Del Plata - Tres Arroyos - Bahia Blanca - Viedma - San Antonio Oeste - Aguada Cecilio - Dina Huapi - El Foyel - Epuyen - Esquel - Tecka - J. de San Martin - Alto Rio Senguer - Rio Mayo - Perito Moreno - Colonia Las Heras - Caleta Olivia - Comodoro Rivadavia - Rawson - Puerto Madryn,San Pedro Jujuy - Lib Gral San Martin - Embarcacion - Cap Juan Page - Las Lomitas - Formosa - Resistencia - Corrientes - Bellavista - Goya - La Paz - Parana - Santa Fe - San Fabian - Rosario - Pergamino - Arrecifes - San Antonio De Areco - Benavidez - Marcos Paz - Abasto - Chascomus - Dolores - Las Armas - Mar Del Plata - Tres Arroyos - Bahia Blanca - Viedma - San Antonio Oeste - Aguada Cecilio - Dina Huapi - San Carlos de Bariloche - El Foyel - Epuyen - Esquel - Tecka - J. de San Martin - Alto Rio Senguer - Rio Mayo - Perito Moreno - Colonia Las Heras - Pico Truncado - Caleta Olivia - Comodoro Rivadavia - Rawson - Trelew - Puerto Madryn,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,San Pedro Jujuy,Puerto Madryn,400.0,3,8.318754980106714,False,False,28,San Pedro Jujuy - Humahuaca - La Quiaca - San Antonio de los Cobres - Santa Maria - Belen - Chilecito - Patquia - Cordoba - Manfredi - San Marcos - Leones - Cañada De Gomez - San Nicolas de los Arroyos - Zarate - Lujan - Rufino - Pehuajo - Santa Rosa (LP) - Victorica - Santa Isabel - Catriel - Sargento Vidal - Picun Leufu - Piedra del Aguila - Dina Huapi - Aguada Cecilio - San Antonio Oeste - Sierra Grande - Puerto Madryn,San Pedro Jujuy - San Salvador de Jujuy - Humahuaca - La Quiaca - San Antonio de los Cobres - Santa Maria - Belen - Chilecito - Patquia - Cordoba - Manfredi - Villa Maria - San Marcos - Leones - Cañada De Gomez - Rosario - San Nicolas de los Arroyos - San Pedro BsAs - Baradero - Zarate - Campana - Benavidez - Lujan - Rufino - Pehuajo - Trenque Lauquen - Santa Rosa (LP) - Winifreda - Victorica - Santa Isabel - Catriel - Sargento Vidal - Neuquen - Arroyito (Nqn) - Picun Leufu - Piedra del Aguila - Dina Huapi - Aguada Cecilio - San Antonio Oeste - Sierra Grande - Puerto Madryn,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,San Pedro Jujuy,Puerto Madryn,400.0,4,7.803759660123117,False,False,33,San Pedro Jujuy - Salta - San Jose de Metan - Presidencia Roque Saenz Peña - Resistencia - Vera - Ceres - Rafaela - Arroyito - Corralito - Chucul - V. Mercedes - San Luis - Santa Rosa (Mza) - Mendoza - Tunuyan - San Rafael - Malargue - Buta Ranquil - Chos Malal - Zapala - Junin de los Andes - San Martin de los Andes - Villa La Angostura - Dina Huapi - Piedra del Aguila - Picun Leufu - Neuquen - General Roca - Choele Choel - Rio Colorado - General Conesa - San Antonio Oeste - Sierra Grande - Puerto Madryn,San Pedro Jujuy - San Salvador de Jujuy - Salta - San Jose de Metan - Presidencia Roque Saenz Peña - Resistencia - Vera - Tostado - Ceres - Sunchales - Rafaela - San Francisco - Arroyito - Cordoba - Corralito - Hernando - Chucul - V. Mercedes - San Luis - Santa Rosa (Mza) - Mendoza - Tunuyan - San Rafael - Malargue - Buta Ranquil - Chos Malal - Zapala - Junin de los Andes - San Martin de los Andes - Villa La Angostura - Dina Huapi - Piedra del Aguila - Picun Leufu - Arroyito (Nqn) - Neuquen - General Roca - Choele Choel - Rio Colorado - General Conesa - San Antonio Oeste - Sierra Grande - Puerto Madryn,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
3,San Pedro Jujuy,Puerto Madryn,400.0,5,11.239682703338483,False,False,23,San Pedro Jujuy - Humahuaca - La Quiaca - San Antonio de los Cobres - Santa Maria - San Miguel de Tucuman - Santiago del Estero - Frias - Jesus Maria - Arroyito - Rafaela - Parana - Concordia - Concepcion del Uruguay - Campana - La Plata - Las Toninas - Pinamar - Mar Del Plata - Tres Arroyos - Bahia Blanca - Viedma - San Antonio Oeste - Sierra Grande - Puerto Madryn,San Pedro Jujuy - San Salvador de Jujuy - Humahuaca - La Quiaca - San Antonio de los Cobres - Santa Maria - San Miguel de Tucuman - Santiago del Estero - Frias - Dean Funes - Jesus Maria - Cordoba - Arroyito - San Francisco - Rafaela - Santa Fe - Parana - Concordia - Concepcion del Uruguay - Zarate - Campana - Benavidez - CABA - La Plata - Abasto - Las Toninas - Pinamar - Mar Del Plata - Tres Arroyos - Bahia Blanca - Viedma - San Antonio Oeste - Sierra Grande - Puerto Madryn,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,Pehuajo,Bolivar,400.0,1,28.367317462948648,True,False,0,Pehuajo - Bolivar,Pehuajo - Bolivar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Pehuajo,Bolivar,400.0,2,12.75297210250373,False,False,10,Pehuajo - Rufino - Lujan - Abasto - Chascomus - Dolores - Las Armas - Mar Del Plata - Tandil - Azul - Olavarria - Bolivar,Pehuajo - Rufino - Lujan - Cañuelas - Abasto - Chascomus - Dolores - Las Armas - Mar Del Plata - Tandil - Azul - Olavarria - Bolivar,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Frias,V. Mercedes,100.0,1,19.0643526161166,True,False,0,Frias - Dean Funes - Jesus Maria - Cordoba - Corralito - Hernando - Chucul - V. Mercedes,Frias - Dean Funes - Jesus Maria - Cordoba - Corralito - Hernando - Chucul - V. Mercedes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,Frias,V. Mercedes,100.0,2,7.496822823995741,False,False,2,Frias - Patquia - San Jose de Jachal - V. Mercedes,Frias - Santiago del Estero - San Miguel de Tucuman - Concepcion - Catamarca - La Rioja - Patquia - San Jose de Jachal - San Juan - Villa Media Agua - Villa Tulumaya - Mendoza - Santa Rosa (Mza) - San Luis - V. Mercedes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5,Frias,V. Mercedes,100.0,3,9.958031500117011,False,True,2,Frias - Lujan - San Rafael - V. Mercedes,Frias - Santiago del Estero - Añatuya - Tostado - Ceres - Sunchales - Rafaela - Santa Fe - San Fabian - Rosario - Pergamino - Arrecifes - San Antonio De Areco - Benavidez - Lujan - Rufino - Pehuajo - Trenque Lauquen - Santa Rosa (LP) - Winifreda - Victorica - Santa Isabel - Gral. Alvear - San Rafael - Tunuyan - Mendoza - Santa Rosa (Mza) - San Luis - V. Mercedes,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
6,Presidencia Roque Saenz Peña,Posadas,100.0,1,20.508372659787817,True,False,0,Presidencia Roque Saenz Peña - Resistencia - Corrientes - Ituzaingo - Posadas,Presidencia Roque Saenz Peña - Resistencia - Corrientes - Ituzaingo - Posadas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Presidencia Roque Saenz Peña,Posadas,100.0,2,13.182131241939437,True,False,0,Presidencia Roque Saenz Peña - San Jose de Metan - Choromoro - San Miguel de Tucuman - Santiago del Estero - Añatuya - Tostado - Ceres - Sunchales - Rafaela - Santa Fe - Parana - Concordia - Paso de Los Libres - San Jose - Posadas,Presidencia Roque Saenz Peña - San Jose de Metan - Choromoro - San Miguel de Tucuman - Santiago del Estero - Añatuya - Tostado - Ceres - Sunchales - Rafaela - Santa Fe - Parana - Concordia - Paso de Los Libres - San Jose - Posadas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Presidencia Roque Saenz Peña,Posadas,100.0,3,11.509589953285289,False,True,1,Presidencia Roque Saenz Peña - Concordia - Posadas,Presidencia Roque Saenz Peña - Resistencia - Vera - Tostado - Añatuya - Santiago del Estero - Frias - Dean Funes - Jesus Maria - Cordoba - Manfredi - Villa Maria - San Marcos - Leones - Cañada De Gomez - Rosario - Concepcion del Uruguay - Concordia - Parana - La Paz - Goya - Bellavista - Corrientes - Ituzaingo - Posadas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6,Presidencia Roque Saenz Peña,Posadas,100.0,4,5.533420390342672,False,False,4,Presidencia Roque Saenz Peña - Patquia - San Jose de Jachal - Rufino - Puerto Iguazu - Posadas,Presidencia Roque Saenz Peña - Resistencia - Formosa - Las Lomitas - Cap Juan Page - Embarcacion - Lib Gral San Martin - San Pedro Jujuy - San Salvador de Jujuy - Humahuaca - La Quiaca - San Antonio de los Cobres - Santa Maria - Belen - Chilecito - Patquia - San Jose de Jachal - San Juan - Villa Media Agua - Villa Tulumaya - Mendoza - Tunuyan - San Rafael - Gral. Alvear - Santa Isabel - Victorica - Winifreda - Santa Rosa (LP) - Trenque Lauquen - Pehuajo - Rufino - Lujan - Benavidez - Campana - Zarate - Concepcion del Uruguay - Concordia - Paso de Los Libres - San Jose - Aristobulo del Valle - Puerto Iguazu - Jardin America - Posadas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
6,Presidencia Roque Saenz Peña,Posadas,100.0,5,15.166679704590369,True,False,0,Presidencia Roque Saenz Peña - San Jose de Metan - Salta - San Salvador de Jujuy - San Pedro Jujuy - Lib Gral San Martin - Embarcacion - Cap Juan Page - Las Lomitas - Formosa - Resistencia - Corrientes - Ituzaingo - Posadas,Presidencia Roque Saenz Peña - San Jose de Metan - Salta - San Salvador de Jujuy - San Pedro Jujuy - Lib Gral San Martin - Embarcacion - Cap Juan Page - Las Lomitas - Formosa - Resistencia - Corrientes - Ituzaingo - Posadas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Jaramillo,San Antonio de los Cobres,300.0,1,5.499270775112162,False,False,13,Jaramillo - Comodoro Rivadavia - Rawson - Sierra Grande - San Antonio Oeste - Rio Colorado - Peru - Victorica - Santa Isabel - Tunuyan - San Juan - San Jose de Jachal - Patquia - Santa Maria - San Antonio de los Cobres,Jaramillo - Caleta Olivia - Comodoro Rivadavia - Rawson - Trelew - Puerto Madryn - Sierra Grande - San Antonio Oeste - General Conesa - Rio Colorado - Peru - Santa Rosa (LP) - Winifreda - Victorica - Santa Isabel - Gral. Alvear - San Rafael - Tunuyan - Mendoza - Villa Tulumaya - Villa Media Agua - San Juan - San Jose de Jachal - Patquia - Chilecito - Belen - Santa Maria - San Antonio de los Cobres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
7,Jaramillo,San Antonio de los Cobres,300.0,2,8.288289581873231,False,False,23,Jaramillo - Luis Piedrabuena - Esperanza (StaCruz) - Tres lagos - Gobernador Gregores - Bajo Caracoles - Rio Mayo - J. de San Martin - Esquel - El Foyel - Dina Huapi - Aguada Cecilio - Viedma - Bahia Blanca - Tres Arroyos - Mar Del Plata - Dolores - Marcos Paz - Rosario - Sunchales - Añatuya - Santiago del Estero - Salta - La Quiaca - San Antonio de los Cobres,Jaramillo - Puerto San Julian - Luis Piedrabuena - Rio Gallegos - Esperanza (StaCruz) - El Calafate - Tres lagos - Gobernador Gregores - Bajo Caracoles - Perito Moreno - Rio Mayo - Alto Rio Senguer - J. de San Martin - Tecka - Esquel - Epuyen - El Foyel - San Carlos de Bariloche - Dina Huapi - Aguada Cecilio - San Antonio Oeste - Viedma - Bahia Blanca - Tres Arroyos - Mar Del Plata - Las Armas - Dolores - Chascomus - Abasto - Marcos Paz - Benavidez - San Antonio De Areco - Arrecifes - Pergamino - Rosario - San Fabian - Santa Fe - Rafaela - Sunchales - Ceres - Tostado - Añatuya - Santiago del Estero - San Miguel de Tucuman - Choromoro - San Jose de Metan - Salta - San Salvador de Jujuy - Humahuaca - La Quiaca - San Antonio de los Cobres,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,Jaramillo,San Antonio de los Cobres,300.0,3,6.5912421391826825,False,False,17,Jaramillo - Comodoro Rivadavia - Rawson - Sierra Grande - Aguada Cecilio - Dina Huapi - Picun Leufu - Catriel - Santa Isabel - Victorica - Pehuajo - Rufino - Lujan - Rosario - Villa Maria - Cordoba - La Rioja - Concepcion - San Antonio de los Cobres,Jaramillo - Caleta Olivia - Comodoro Rivadavia - Rawson - Trelew - Puerto Madryn - Sierra Grande - San Antonio Oeste - Aguada Cecilio - Dina Huapi - Piedra del Aguila - Picun Leufu - Arroyito (Nqn) - Neuquen - Sargento Vidal - Catriel - Santa Isabel - Victorica - Winifreda - Santa Rosa (LP) - Trenque Lauquen - Pehuajo - Rufino - Lujan - Benavidez - Campana - Zarate - Baradero - San Pedro BsAs - San Nicolas de los Arroyos - Rosario - Cañada De Gomez - Leones - San Marcos - Villa Maria - Manfredi - Cordoba - La Rioja - Catamarca - Concepcion - San Miguel de Tucuman - Santa Maria - San Antonio de los Cobres,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
